ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,pobtot,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,P_0A4,P_0A4_F,P_0A4_M,P_5A9,P_5A9_F,P_5A9_M,P_10A14,P_10A14_F,P_10A14_M,P_15A19,P_15A19_F,P_15A19_M,P_20A24,P_20A24_F,P_20A24_M,P_25A29,P_25A29_F,P_25A29_M,P_30A34,P_30A34_F,P_30A34_M,P_35A39,P_35A39_F,P_35A39_M,P_40A44,P_40A44_F,P_40A44_M,P_45A49,P_45A49_F,P_45A49_M,P_50A54,P_50A54_F,P_50A54_M,P_55A59,P_55A59_F,P_55A59_M,P_60A64,P_60A64_F,P_60A64_M,P_65A69,P_65A69_F,P_65A69_M,P_70A74,P_70A74_F,P_70A74_M,P_75A79,P_75A79_F,P_75A79_M,P_80A84,P_80A84_F,P_80A84_M,P_85YMAS,P_85YMAS_F,P_85YMAS_M,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,TAMLOC,area_alcaldia,densidad_por_alcaldia,hogares_por_vivienda,tasa_anual,factor_5anos_crecimiento,poblacion_2025,categorizacion_educacion,categorizacion_nivel_educativo,porcentaje_piso_digno,porcentaje_tasa_desocupacion,porcentaje_con_seguro_social
9,Ciudad de México,13,Xochimilco,245,San Martín," 99°04'40.511"" W","19°13'55.765"" N",2432.0,46021.41767764298,8,27457.822857142855,25171.72380952381,1526.624761904762,752.7085714285714,773.9161904761904,51047.91619047619,26677.44,24370.47619047619,49832.142857142855,26075.662857142856,23756.48,45232.46857142857,23814.92380952381,21417.544761904763,43129.80380952381,22775.849523809524,20353.954285714284,40953.693333333336,21707.605714285713,19246.08761904762,1856.8761904761905,916.2438095238095,940.6323809523809,3958.5714285714284,1946.272380952381,2012.2990476190475,4791.125714285714,2358.266666666667,2432.8590476190475,2102.6647619047617,1039.0742857142857,1063.5904761904762,2176.110476190476,1068.2438095238094,1107.8666666666666,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8.996914285714286,*,*,29143.361904761903,*,*,*,*,*,*,*,*,654.2266666666667,*,*,*,*,22180.481904761906,*,*,*,*,*,*,*,*,*,*,*,*,*,*,15750.76,*,*,*,*,*,2,2,*,*,*,*,*,*,*,3.7516571428571437,*,15612.04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,118.01,0.06779086518091687,7875.38,0.5792607781308954,9.823567819027716,78.58854255222172,bajo,primaria,16.666666666666664,2.24485654333438,277256.02380952385
9,Ciudad de México,13,Xochimilco,246,Francisco Villa (Tepejoyuca)," 99°04'38.468"" W","19°13'24.803"" N",2494.0,46021.41767764298,27,8.0,19.0,1.0,1.0,0.0,26.0,7.0,19.0,26.0,7.0,19.0,24.0,7.0,17.0,22.0,7.0,15.0,20.0,6.0,14.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,1.0,5,0,5,4,3,1,2,237.5,5,19,3,1,1,0,1,0,1,3,0,3,3,1,2,4,0,4,1,0,1,0,0,0,0,0,0,5,2,3,2,1,1,3,2,1,1,0,1,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,3.86,12,3,9,15,5,10,26,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,2,0,2,0,1,0,0,0,22,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,2,3,4,2,2,3,0,3,9,3,6,1,1,0,2,0,2,3,1,2,6.32,6.86,6.07,15.0,1,14,9,6,3,15,1,14,0.0,0,0,17,10,6.0,0,0,0,4,0,0,0,13,10,1,20,4,0,3,6.0,1,5,27,3,24,12,6,12,6,6,6,3,3,27,4.5,1.35,4.0,2,2,4,1,0,5,6,0,3,0,3,4,3,4,2,4,2,3,0,4,3,0,1,3,0,3,0,1,4,5,0,0,6,1,0,0,0,0,0,5,0,1,118.01,0.22879416998559443,1.0,0.5248394491556247,8.243669944434544,222.57908849973268,bajo,primaria,16.666666666666664,0.0,22.22222222222222
9,Ciudad de México,13,Xochimilco,247,Tecaxi," 99°08'17.328"" W","19°13'34.827"" N",2402.0,46021.41767764298,8,27457.822857142855,25171.72380952381,1526.624761904762,752.7085714285714,773.9161904761904,51047.91619047619,26677.44,24370.47619047619,49832.142857142855,26075.662857142856,23756.48,45232.46857142857,23814.92380952381,21417.544761904763,43129.80380952381,22775.849523809524,20353.954285714284,40953.693333333336,21707.605714285713,19246.08761904762,1856.8761904761905,916.2438095238095,940.6323809523809,3958.5714285714284,1946.272380952381,2012.2990476190475,4791.125714285714,2358.266666666667,2432.8590476190475,2102.6647619047617,1039.0742857142857,1063.5904761904762,2176.110476190476,1068.2438095238094,1107.8666666666666,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8.996914285714286,*,*,29143.361904761903,*,*,*,*,*,*,*,*,654.2266666666667,*,*,*,*,22180.481904761906,*,*,*,*,*,*,*,*,*,*,*,*,*,*,15750.76,*,*,*,*,*,7,2,*,*,*,*,*,*,*,3.7516571428571437,*,15612.04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,118.01,0.06779086518091687,7875.38,0.5792607781308954,9.823567819027716,78.58854255222172,bajo,primaria,16.666666666666664,2.24485654333438,277256.02380952385
9,Ciudad de México,13,Xochimilco,249,Chililico," 99°05'30.230"" W","19°15'55.136"" N",2229.0,46021.41767764298,113,57.0,56.0,8.0,6.0,2.0,105.0,51.0,54.0,102.0,49.0,53.0,83.0,37.0,46.0,74.0,33.0,41.0,72.0,33.0,39.0,7.0,5.0,2.0,15.0,9.0,6.0,18.0,10.0,8.0,9.0,4.0,5.0,2.0,0.0,2.0,12,6,6,22,7,4,3,98.25,39,72,2,11,8,3,16,10,6,12,6,6,7,3,4,7,3,4,16,6,10,9,5,4,6,1,5,6,2,4,2,2,0,9,5,4,5,2,3,5,3,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2.32,79,38,41,34,19,15,99,48,51,3,1,2,13,7,6,0,0,0,13,7,6,13,0,13,43,3,1,2,1,0,0,0,1,0,0,11,5,5,0,1,0,0,2,99,4,3,1,1,1,0,2,0,2,1,0,1,2,1,1,1,1,0,6,3,3,8,3,5,10,7,3,6,2,4,5,3,2,27,9,18,16,8,8,7.5,7.3,7.66,66.0,23,43,17,14,3,66,23,43,0.0,0,0,50,63,10.0,2,0,0,51,0,0,0,17,63,3,93,2,6,12,29.0,3,26,113,12,101,29,29,29,29,29,29,0,0,113,3.9,1.59,16.0,13,14,15,8,9,12,27,2,3,1,26,17,2,15,14,21,8,3,0,13,28,0,17,6,3,1,1,21,21,27,4,5,25,4,1,1,1,1,3,24,0,1,118.01,0.9575459706804508,1.0,0.45170808102527005,6.447576026454067,728.5760909893096,bajo,primaria,16.666666666666664,0.0,8.849557522123893
9,Ciudad de México,13,Xochimilco,251,Camino al Panteón (Las Cruces)," 99°07'38.581"" W","19°13'17.824"" N",2453.0,46021.41767764298,54,25.0,29.0,2.0,0.0,2.0,52.0,25.0,27.0,51.0,25.0,26.0,39.0,20.0,19.0,35.0,17.0,18.0,30.0,14.0,16.0,1.0,0.0,1.0,12.0,5.0,7.0,12.0,7.0,5.0,4.0,3.0,1.0,5.0,3.0,2.0,7,3,4,14,2,0,2,116,19,33,2,3,0,3,8,2,6,8,6,2,9,5,4,3,1,2,1,0,1,7,4,3,7,4,3,0,0,0,0,0,0,3,2,1,3,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1.25,40,20,20,14,5,9,47,23,24,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,52,1,0,1,4,2,2,3,2,1,1,1,0,0,0,0,1,1,0,2,1,1,1,0,1,2,2,0,5,2,3,3,2,1,16,6,10,6,3,3,8.49,8.47,8.5,26.0,9,17,13,11,2,26,9,17,0.0,0,0,20,34,11.0,3,0,0,20,0,0,0,11,22,6,44,1,0,9,12.0,4,8,54,15,39,15,12,15,12,12,12,2,1,54,4.5,1.93,9.0,3,7,5,4,4,4,11,1,0,0,12,11,1,8,4,11,1,0,1,11,10,2,6,4,3,1,1,1,10,9,0,1,8,1,0,1,0,2,4,11,2,1,118.01,0.45758833997118886,1.0,0.49073553116087154,7.3621220717242055,397.5545918731071,bajo,primaria,16.666666666666664,0.0,20.37037037037037
9,Ciudad de México,13,Xochimilco,252,Texopantitla (Chocolines)," 99°08'06.820"" W","19°14'35.639"" N",2360.0,46021.41767764298,182,100.0,82.0,7.0,3.0,4.0,175.0,97.0,78.0,172.0,96.0,76.0,158.0,89.0,69.0,145.0,79.0,66.0,135.0,74.0,61.0,4.0,1.0,3.0,13.0,7.0,6.0,22.0,14.0,8.0,13.0,10.0,3.0,10.0,5.0,5.0,23,10,13,60,16,11,5,82,37,138,7,10,4,6,8,4,4,19,13,6,16,8,8,17,7,10,21,13,8,15,6,9,14,10,4,15,6,9,15,10,5,7,5,2,9,3,6,9,6,3,4,3,1,2,1,1,1,1,0,0,0,0,0,0,0,1.62,135,75,60,47,25,22,164,92,72,8,4,4,8,4,4,0,0,0,8,4,4,8,0,8,18,0,0,0,15,6,8,1,6,2,2,32,10,24,0,4,1,3,1,134,3,1,2,0,0,0,1,0,1,5,1,4,8,4,4,0,0,0,4,4,0,4,4,0,7,6,1,23,11,12,1,1,0,57,30,27,51,26,25,9.39,9.03,9.83,105.0,51,54,53,38,15,102,49,53,3.0,2,1,62,120,74.0,15,0,5,1,26,3,0,58,76,24,159,8,2,13,54.0,22,32,182,80,102,70,54,70,54,54,54,12,4,182,3.37,1.08,54.0,0,26,28,5,15,34,54,0,7,0,47,40,33,52,1,54,0,7,0,53,37,1,45,32,19,14,4,12,46,50,11,5,50,13,17,3,5,1,3,36,1,1,118.01,1.5422421828658588,1.0,0.4249426753855504,5.874717216788619,1069.1985334555286,medio,secundaria,16.666666666666664,2.857142857142857,40.65934065934066
9,Ciudad de México,13,Xochimilco,253,Ilimunxutitla," 99°06'30.807"" W","19°11'32.103"" N",2761.0,46021.41767764298,71,40.0,31.0,2.0,1.0,1.0,69.0,39.0,30.0,69.0,39.0,30.0,57.0,33.0,24.0,52.0,31.0,21.0,48.0,27.0,21.0,2.0,1.0,1.0,10.0,5.0,5.0,10.0,4.0,6.0,5.0,2.0,3.0,4.0,4.0,0.0,7,5,2,25,8,4,4,77.5,19,47,5,2,1,1,10,6,4,7,2,5,6,6,0,5,3,2,8,6,2,3,0,3,8,4,4,5,4,1,5,2,3,2,1,1,2,1,1,3,1,2,3,3,0,2,0,2,0,0,0,0,0,0,0,0,0,2,56,32,24,15,8,7,69,39,30,0,0,0,2,2,0,0,0,0,2,2,0,2,0,2,8,0,0,0,4,1,3,0,0,0,0,16,2,15,0,0,1,2,1,50,1,1,0,0,0,0,0,0,0,4,4,0,4,4,0,0,0,0,3,2,1,3,2,1,4,3,1,6,3,3,3,2,1,14,6,8,19,12,7,9.08,8.9,9.33,33.0,14,19,24,19,5,33,14,19,0.0,0,0,28,43,15.0,6,0,0,21,0,0,1,17,35,5,63,4,0,4,19.0,5,14,71,17,54,21,19,20,18,19,19,2,0,71,3.74,1.22,18.0,1,10,9,4,4,11,19,0,6,0,13,17,1,16,3,19,0,6,0,17,9,0,5,10,1,10,2,2,17,18,4,1,18,5,2,0,1,0,1,12,0,1,118.01,0.6016439284806372,1.0,0.4766046793267672,7.019742827633597,498.4017407619854,medio,secundaria,16.666666666666664,0.0,21.12676056338028
9,Ciudad de México,13,Xochimilco,256,La Cienega," 99°04'19.709"" W","19°16'06.950"" N",2228.0,46021.41767764298,4,27457.822857142855,25171.72380952381,1526.624761904762,752.7085714285714,773.9161904761904,51047.91619047619,26677.44,24370.47619047619,49832.142857142855,26075.662857142856,23756.48,45232.46857142857,23814.92380952381,21417.544761904763,43129.80380952381,22775.849523809524,20353.954285714284,40953.693333333336,21707.605714285713,19246.08761904762,1856.8761904761905,916.2438095238095,940.6323809523809,3958.5714285714284,1946.272380952381,2012.2990476190475,4791.125714285714,2358.266666666667,2432.8590476190475,2102.6647619047617,1039.0742857142857,1063.5904761904762,2176.110476190476,1068.2438095238094,1107.8666666666666,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8.996914285714286,*,*,29143.361904761903,*,*,*,*,*,*,*,*,654.2266666666667,*,*,*,*,22180.481904761906,*,*,*,*,*,*,*,*,*,*,*,*,*,*,15750.76,*,*,*,*,*,2,1,*,*,*,*,*,*,*,3.7516571428571437,*,15612.04,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,118.01,0.033895432590458435,15750.76,0.6074364251626008,10.731712437064502,42.92684974825801,bajo,primaria,16.666666666666664,2.24485654333438,554512.0476190477
9,Ciudad de México,13,Xochimilco,257,Los Pinos (Tecacahuaco)," 99°08'24.324"" W","19°14'07.119"" N",2402.0,46021.41767764298,341,160.0,181.0,10.0,4.0,6.0,331.0,156.0,175.0,315.0,148.0,167.0,279.0,132.0,147.0,258.0,123.0,135.0,239.0,116.0,123.0,24.0,13.0,11.0,28.0,11.0,17.0,38.0,15.0,23.0,21.0,9.0,12.0,19.0,7.0,12.0,36,17,19,92,28,13,15,113.13,83,242,16,26,12,14,27,11,16,30,14,16,27,7,20,28,17,11,32,19,13,36,17,19,22,8,14,28,14,14,21,10,11,22,12,10,14,6,8,12,8,4,10,4,6,4,1,3,1,0,1,1,0,1,0,0,0,1.85,206,97,109,128,59,69,282,129,153,29,17,12,34,15,19,0,0,0,34,15,19,34,0,34,106,21,11,10,26,6,19,5,4,4,6,75,22,54,6,13,1,10,9,231,5,2,3,3,1,2,3,1,2,11,5,6,12,4,8,1,1,0,8,3,5,6,4,2,21,10,11,51,22,29,12,4,8,63,30,33,90,45,45,9.24,9.31,9.19,178.0,66,112,95,63,32,166,64,102,12.0,2,10,204,131,56.0,37,0,0,11,0,0,27,99,153,24,265,28,1,41,88.0,19,69,341,75,266,110,88,108,86,88,88,16,6,341,3.88,1.2,79.0,7,44,44,16,19,53,84,4,20,0,68,64,66,86,2,87,1,20,1,86,41,1,63,55,17,44,6,16,65,77,20,12,81,13,24,6,4,5,4,63,1,2,118.01,2.8895856283365817,1.0,0.3876785989165108,5.145699881750166,1754.6836596768064,medio,secundaria,16.666666666666664,6.741573033707865,16.422287390029325
9,Ciudad de México,13,Xochimilco,258,Temamatla," 99°08'15.966"" W","19°14'09.338"" N",2386.0,46021.41767764298,168,80.0,88.0,9.0,3.0,6.0,159.0,77.0,82.0,157.0,75.0,82.0,140.0,66.0,74.0,132.0,63.0,69.0,117.0,59.0,58.0,5.0,2.0,3.0,14.0,9.0,5.0,19.0,10.0,9.0,8.0,3.0,5.0,15.0,4.0,11.0,20,10,10,48,10,5,5,110,36,125,7,11,5,6,11,4,7,14,8,6,17,4,13,18,10,8,15,9,6,13,5,8,12,5,7,15,7,8,16,8,8,6,5,1,10,5,5,3,1,2,4,2,2,3,2,1,0,0,0,0,0,0,0,0,0,1.83,93,46,47,75,34,41,157,75,82,0,0,0,24,11,13,0,0,0,24,11,13,24,0,24,71,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2,165,1,1,0,1,1,0,0,0,0,14,4,10,4,2,2,1,1,0,3,3,0,4,4,0,9,5,4,22,14,8,7,3,4,35,16,19,45,19,26,9.47,8.71,10.16,92.0,36,56,48,30,18,86,33,53,6.0,3,3,52,116,30.0,15,0,9,57,0,7,1,54,74,12,133,22,0,13,38.0,9,29,168,39,129,43,38,42,37,38,38,5,0,168,4.42,1.23,38.0,0,13,25,2,5,31,38,0,6,0,32,30,35,36,1,38,0,6,0,37,29,1,30,25,13,9,0,8,32,34,10,0,36,14,2,0,3,1,2,21,1,1,118.01,1.4236081687992543,1.0,0.4295272174833886,5.969832453720018,1002.9318522249631,medio,secundaria,16.666666666666664,6.521739130434782,17.857142857142858
9,Ciudad de México,13,Xochimilco,261,Milahuaytitla," 99°02'57.312"" W","19°14'25.833"" N",2382.0,46021.41767764298,36,17.0,19.0,1.0,0.0,1.0,35.0,17.0,18.0,35.0,17.0,18.0,33.0,16.0,17.0,31.0,16.0,15.0,27.0,13.0,14.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,4.0,3.0,1.0,6,3,3,13,3,1,2,111.76,5,29,2,1,0,1,1,0,1,3,1,2,6,4,2,4,2,2,2,1,1,3,3,0,3,1,2,6,2,4,0,0,0,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1.5,28,12,16,8,5,3,34,16,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,4,0,0,0,28,1,0,1,0,0,0,0,0,0,3,2,1,2,1,1,0,0,0,1,0,1,1,0,1,3,1,2,6,3,3,0,0,0,7,4,3,11,6,5,8.71,9.38,8,27.0,13,14,6,3,3,27,13,14,0.0,0,0,5,31,4.0,1,0,0,26,0,0,0,12,17,4,25,0,0,11,10.0,5,5,36,25,11,11,10,11,10,10,10,0,1,36,3.6,1.29,7.0,3,3,7,1,3,6,10,0,0,0,10,9,1,7,3,9,1,0,0,9,7,0,9,6,1,3,1,4,10,10,1,1,8,1,0,0,0,0,2,9,0,1,118.01,0.3050588933141259,1.0,0.5109714090589803,7.875556164039586,283.5200219054251,bajo,primaria,16.666666666666664,0.0,11.11111111111111
9,Ciudad de México,13,Xochimilco,262,Nochicala (Pajaritos)," 99°02'15.485"" W","19°14'31.277"" N",2439.0,46021.41767764298,44,22.0,22.0,2.0,0.0,2.0,42.0,22.0,20.0,40.0,22.0,18.0,38.0,22.0,16.0,37.0,22.0,15.0,37.0,22.0,15.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,3,3,0,16,7,5,2,100,7,34,3,4,0,4,0,0,0,3,0,3,0,0,0,3,3,0,5,4,1,5,1,4,4,2,2,1,1,0,8,5,3,3,1,2,1,0,1,4,4,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,2.86,35,18,17,9,4,5,40,22,18,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,9,0,0,0,0,0,0,0,0,0,0,11,7,4,0,4,0,0,0,33,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,9,7,2,1,1,0,16,9,7,7,3,4,8.16,7.86,8.6,36.0,20,16,2,2,0,36,20,16,0.0,0,0,6,38,0.0,0,0,0,37,0,0,1,4,30,4,34,2,0,8,18.0,14,4,44,35,9,25,18,25,18,18,18,7,0,44,2.44,0.69,16.0,2,3,15,0,2,16,18,0,0,0,18,16,1,18,0,18,0,0,0,18,17,0,16,9,5,1,0,3,13,18,1,4,17,1,0,0,0,0,1,16,0,1,118.01,0.37284975849504276,1.0,0.5010589135804955,7.62059162053779,335.3060313036628,bajo,primaria,16.666666666666664,0.0,0.0
9,Ciudad de México,13,Xochimilco,263,San Juan Diego (Matlacuaitla)," 99°02'39.800"" W","19°14'35.392"" N",2372.0,46021.41767764298,62,39.0,23.0,1.0,1.0,0.0,61.0,38.0,23.0,58.0,37.0,21.0,55.0,34.0,21.0,53.0,33.0,20.0,52.0,32.0,20.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,5,3,2,20,9,5,4,58.97,9,46,7,4,2,2,3,3,0,2,1,1,3,3,0,3,1,2,4,3,1,7,5,2,9,6,3,2,1,1,2,1,1,8,4,4,6,4,2,2,0,2,3,2,1,1,0,1,1,1,0,2,2,0,0,0,0,1.88,49,30,19,13,9,4,57,37,20,1,0,1,6,4,2,0,0,0,6,4,2,6,0,6,9,0,0,0,2,1,1,0,0,0,0,20,3,15,1,8,2,5,1,40,2,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,6,5,1,10,8,2,5,3,2,11,4,7,5,5,0,11,7,4,11,6,5,6.62,6.27,7.2,49.0,28,21,6,6,0,49,28,21,0.0,0,0,6,56,5.0,2,0,1,48,0,0,0,19,25,11,32,3,0,27,21.0,14,7,62,48,14,25,21,25,21,21,21,3,1,62,2.95,0.98,16.0,5,8,13,2,5,14,21,0,1,0,20,21,0,21,0,19,2,1,0,19,17,0,16,6,4,3,1,7,19,20,1,3,17,2,0,0,0,1,4,18,0,1,118.01,0.5253792051521057,1.0,0.48365120284149843,7.188844093935647,445.70833382401014,bajo,primaria,16.666666666666664,0.0,8.064516129032258
